order_date,product_id,quantity,customer_id,product_name,unit_price,month,year,TotalRevenue,Weekday,Quarter,IsWeekend,First_Order_Date,Customer_Type,Sales_Category,Monthly_Sales_Growth
1997-09-02,16,30,FRANK,Pavlova,17.45,9,1997,523.5,1,3,weekday,1996-07-29,Returning Customer,High,0.0
1997-09-02,60,20,FRANK,Camembert Pierrot,34.0,9,1997,680.0,1,3,weekday,1996-07-29,Returning Customer,Low,0.0
1997-09-02,4,12,BERGS,Chef Anton's Cajun Seasoning,22.0,9,1997,264.0,1,3,weekday,1996-08-12,Returning Customer,Low,0.0
1997-09-02,39,20,BERGS,Chartreuse verte,18.0,9,1997,360.0,1,3,weekday,1996-08-12,Returning Customer,Low,0.0
1997-09-02,54,6,BERGS,Tourtière,7.45,9,1997,44.7,1,3,weekday,1996-08-12,Returning Customer,Low,0.0
1997-09-03,41,20,REGGC,Jack's New England Clam Chowder,9.65,9,1997,193.0,2,3,weekday,1996-08-23,Returning Customer,Low,0.0
1997-09-04,14,3,GREAL,Tofu,23.25,9,1997,69.75,3,3,weekday,1997-05-06,Returning Customer,Low,0.0
1997-09-04,44,28,GREAL,Gula Malacca,19.45,9,1997,544.6,3,3,weekday,1997-05-06,Returning Customer,High,0.0
1997-09-04,47,6,GREAL,Zaanse koeken,9.5,9,1997,57.0,3,3,weekday,1997-05-06,Returning Customer,Low,0.0
1997-09-04,15,50,SAVEA,Genen Shouyu,15.5,9,1997,775.0,3,3,weekday,1996-10-08,Returning Customer,High,0.0
1997-09-04,41,24,SAVEA,Jack's New England Clam Chowder,9.65,9,1997,231.60000000000002,3,3,weekday,1996-10-08,Returning Customer,High,0.20000000000000018
1997-09-04,46,45,SAVEA,Spegesild,12.0,9,1997,540.0,3,3,weekday,1996-10-08,Returning Customer,High,0.0
1997-09-04,47,10,SAVEA,Zaanse koeken,9.5,9,1997,95.0,3,3,weekday,1996-10-08,Returning Customer,Low,0.6666666666666667
1997-09-04,56,45,SAVEA,Gnocchi di nonna Alice,38.0,9,1997,1710.0,3,3,weekday,1996-10-08,Returning Customer,High,0.0
1997-09-04,60,30,SAVEA,Camembert Pierrot,34.0,9,1997,1020.0,3,3,weekday,1996-10-08,Returning Customer,High,0.5
1997-09-05,21,60,QUICK,Sir Rodney's Scones,10.0,9,1997,600.0,4,3,weekday,1996-08-05,Returning Customer,High,0.0
1997-09-05,40,70,QUICK,Boston Crab Meat,18.4,9,1997,1288.0,4,3,weekday,1996-08-05,Returning Customer,High,0.0
1997-09-05,60,55,QUICK,Camembert Pierrot,34.0,9,1997,1870.0,4,3,weekday,1996-08-05,Returning Customer,High,0.8333333333333333
1997-09-05,77,70,QUICK,Original Frankfurter grüne Soße,13.0,9,1997,910.0,4,3,weekday,1996-08-05,Returning Customer,High,0.0
1997-09-05,31,20,QUEEN,Gorgonzola Telino,12.5,9,1997,250.0,4,3,weekday,1996-12-04,Returning Customer,Low,0.0
1997-09-05,40,24,QUEEN,Boston Crab Meat,18.4,9,1997,441.59999999999997,4,3,weekday,1996-12-04,Returning Customer,High,-0.6571428571428573
1997-09-05,70,40,QUEEN,Outback Lager,15.0,9,1997,600.0,4,3,weekday,1996-12-04,Returning Customer,High,0.0
1997-09-08,20,21,HUNGC,Sir Rodney's Marmalade,81.0,9,1997,1701.0,0,3,weekday,1996-12-06,Returning Customer,Low,0.0
1997-09-09,39,3,HUNGO,Chartreuse verte,18.0,9,1997,54.0,1,3,weekday,1996-09-05,Returning Customer,Low,-0.85
1997-09-09,58,49,HUNGO,Escargots de Bourgogne,13.25,9,1997,649.25,1,3,weekday,1996-09-05,Returning Customer,High,0.0
1997-09-09,68,10,LONEP,Scottish Longbreads,12.5,9,1997,125.0,1,3,weekday,1996-09-17,Returning Customer,Low,0.0
1997-09-10,40,30,BONAP,Boston Crab Meat,18.4,9,1997,552.0,2,3,weekday,1996-10-16,Returning Customer,High,0.25
1997-09-10,42,30,BONAP,Singaporean Hokkien Fried Mee,14.0,9,1997,420.0,2,3,weekday,1996-10-16,Returning Customer,High,0.5
1997-09-10,51,20,BONAP,Manjimup Dried Apples,53.0,9,1997,1060.0,2,3,weekday,1996-10-16,Returning Customer,Low,0.0
1997-09-10,10,24,FURIB,Ikura,31.0,9,1997,744.0,2,3,weekday,1996-10-14,Returning Customer,High,0.0
1997-09-10,56,12,FURIB,Gnocchi di nonna Alice,38.0,9,1997,456.0,2,3,weekday,1996-10-14,Returning Customer,Low,-0.7333333333333334
1997-09-10,65,15,FURIB,Louisiana Fiery Hot Pepper Sauce,21.05,9,1997,315.75,2,3,weekday,1996-10-14,Returning Customer,Low,0.0
1997-09-11,51,20,LONEP,Manjimup Dried Apples,53.0,9,1997,1060.0,3,3,weekday,1996-09-17,Returning Customer,Low,0.0
1997-09-11,59,1,LONEP,Raclette Courdavault,55.0,9,1997,55.0,3,3,weekday,1996-09-17,Returning Customer,Low,0.0
1997-09-11,76,10,LONEP,Lakkalikööri,18.0,9,1997,180.0,3,3,weekday,1996-09-17,Returning Customer,Low,0.0
1997-09-12,29,36,RICSU,Thüringer Rostbratwurst,123.79,9,1997,4456.4400000000005,4,3,weekday,1996-07-12,Returning Customer,High,0.0
1997-09-12,65,10,RICSU,Louisiana Fiery Hot Pepper Sauce,21.05,9,1997,210.5,4,3,weekday,1996-07-12,Returning Customer,Low,-0.33333333333333337
1997-09-12,69,45,ERNSH,Gudbrandsdalsost,36.0,9,1997,1620.0,4,3,weekday,1996-07-17,Returning Customer,High,0.0
1997-09-12,71,14,ERNSH,Flotemysost,21.5,9,1997,301.0,4,3,weekday,1996-07-17,Returning Customer,Low,0.0
1997-09-15,31,8,WANDK,Gorgonzola Telino,12.5,9,1997,100.0,0,3,weekday,1996-09-09,Returning Customer,Low,-0.6
1997-09-15,55,4,WANDK,Pâté chinois,24.0,9,1997,96.0,0,3,weekday,1996-09-09,Returning Customer,Low,0.0
1997-09-15,64,15,WANDK,Wimmers gute Semmelknödel,33.25,9,1997,498.75,0,3,weekday,1996-09-09,Returning Customer,Low,0.0
1997-09-15,36,30,SIMOB,Inlagd Sill,19.0,9,1997,570.0,0,3,weekday,1996-10-29,Returning Customer,High,0.0
1997-09-16,23,32,FRANK,Tunnbröd,9.0,9,1997,288.0,1,3,weekday,1996-07-29,Returning Customer,High,0.0
1997-09-16,46,60,FRANK,Spegesild,12.0,9,1997,720.0,1,3,weekday,1996-07-29,Returning Customer,High,0.33333333333333326
1997-09-16,67,25,FRANK,Laughing Lumberjack Lager,14.0,9,1997,350.0,1,3,weekday,1996-07-29,Returning Customer,High,0.0
1997-09-16,73,50,FRANK,Röd Kaviar,15.0,9,1997,750.0,1,3,weekday,1996-07-29,Returning Customer,High,0.0
1997-09-16,75,25,FRANK,Rhönbräu Klosterbier,7.75,9,1997,193.75,1,3,weekday,1996-07-29,Returning Customer,High,0.0
1997-09-17,16,10,FRANR,Pavlova,17.45,9,1997,174.5,2,3,weekday,1997-09-17,New Customer,Low,-0.6666666666666667
1997-09-17,62,10,FRANR,Tarte au sucre,49.3,9,1997,493.0,2,3,weekday,1997-09-17,New Customer,Low,0.0
1997-09-17,65,12,FRANR,Louisiana Fiery Hot Pepper Sauce,21.05,9,1997,252.60000000000002,2,3,weekday,1997-09-17,New Customer,Low,0.20000000000000018
1997-09-17,38,15,BERGS,Côte de Blaye,263.5,9,1997,3952.5,2,3,weekday,1996-08-12,Returning Customer,Low,0.0
1997-09-17,71,12,BERGS,Flotemysost,21.5,9,1997,258.0,2,3,weekday,1996-08-12,Returning Customer,Low,-0.1428571428571429
1997-09-18,16,3,WILMK,Pavlova,17.45,9,1997,52.349999999999994,3,3,weekday,1997-07-30,Returning Customer,Low,-0.7
1997-09-18,42,6,WILMK,Singaporean Hokkien Fried Mee,14.0,9,1997,84.0,3,3,weekday,1997-07-30,Returning Customer,Low,-0.8
1997-09-18,43,6,WILMK,Ipoh Coffee,46.0,9,1997,276.0,3,3,weekday,1997-07-30,Returning Customer,Low,0.0
1997-09-18,23,5,ISLAT,Tunnbröd,9.0,9,1997,45.0,3,3,weekday,1996-09-26,Returning Customer,Low,-0.84375
1997-09-19,14,30,FRANK,Tofu,23.25,9,1997,697.5,4,3,weekday,1996-07-29,Returning Customer,High,9.0
1997-09-19,53,10,FRANK,Perth Pasties,32.8,9,1997,328.0,4,3,weekday,1996-07-29,Returning Customer,Low,0.0
1997-09-19,58,30,FRANK,Escargots de Bourgogne,13.25,9,1997,397.5,4,3,weekday,1996-07-29,Returning Customer,High,-0.3877551020408163
1997-09-22,10,2,TORTU,Ikura,31.0,9,1997,62.0,0,3,weekday,1996-08-08,Returning Customer,Low,-0.9166666666666666
1997-09-22,19,7,TORTU,Teatime Chocolate Biscuits,9.2,9,1997,64.39999999999999,0,3,weekday,1996-08-08,Returning Customer,Low,-0.41666666666666674
1997-09-22,44,21,TORTU,Gula Malacca,19.45,9,1997,408.45,0,3,weekday,1996-08-08,Returning Customer,Low,-0.25
1997-09-22,26,30,ANTON,Gumbär Gummibärchen,31.23,9,1997,936.9,0,3,weekday,1996-11-27,Returning Customer,High,0.0
1997-09-22,33,8,ANTON,Geitost,2.5,9,1997,20.0,0,3,weekday,1996-11-27,Returning Customer,Low,0.0
1997-09-23,12,100,SAVEA,Queso Manchego La Pastora,38.0,9,1997,3800.0,1,3,weekday,1996-10-08,Returning Customer,High,0.0
1997-09-23,33,30,SAVEA,Geitost,2.5,9,1997,75.0,1,3,weekday,1996-10-08,Returning Customer,High,2.75
1997-09-23,41,120,SAVEA,Jack's New England Clam Chowder,9.65,9,1997,1158.0,1,3,weekday,1996-10-08,Returning Customer,High,3.999999999999999
1997-09-23,54,30,SAVEA,Tourtière,7.45,9,1997,223.5,1,3,weekday,1996-10-08,Returning Customer,High,4.0
1997-09-23,59,12,BLONP,Raclette Courdavault,55.0,9,1997,660.0,1,3,weekday,1996-07-25,Returning Customer,Low,11.0
1997-09-24,16,50,OLDWO,Pavlova,17.45,9,1997,872.5,2,3,weekday,1996-09-13,Returning Customer,High,15.666666666666668
1997-09-24,31,20,OLDWO,Gorgonzola Telino,12.5,9,1997,250.0,2,3,weekday,1996-09-13,Returning Customer,Low,1.5
1997-09-24,42,40,OLDWO,Singaporean Hokkien Fried Mee,14.0,9,1997,560.0,2,3,weekday,1996-09-13,Returning Customer,High,5.666666666666667
1997-09-25,19,30,GREAL,Teatime Chocolate Biscuits,9.2,9,1997,276.0,3,3,weekday,1997-05-06,Returning Customer,High,3.2857142857142865
1997-09-25,21,12,GREAL,Sir Rodney's Scones,10.0,9,1997,120.0,3,3,weekday,1997-05-06,Returning Customer,Low,-0.8
1997-09-25,64,28,GREAL,Wimmers gute Semmelknödel,33.25,9,1997,931.0,3,3,weekday,1997-05-06,Returning Customer,High,0.8666666666666667
1997-09-25,33,30,ANTON,Geitost,2.5,9,1997,75.0,3,3,weekday,1996-11-27,Returning Customer,High,0.0
1997-09-25,66,4,ANTON,Louisiana Hot Spiced Okra,17.0,9,1997,68.0,3,3,weekday,1996-11-27,Returning Customer,Low,0.0
1997-09-25,75,30,ANTON,Rhönbräu Klosterbier,7.75,9,1997,232.5,3,3,weekday,1996-11-27,Returning Customer,High,0.19999999999999996
1997-09-26,52,9,DUMON,Filo Mix,7.0,9,1997,63.0,4,3,weekday,1996-09-20,Returning Customer,Low,0.0
1997-09-26,40,20,OTTIK,Boston Crab Meat,18.4,9,1997,368.0,4,3,weekday,1996-07-19,Returning Customer,Low,-0.33333333333333337
1997-09-26,47,40,OTTIK,Zaanse koeken,9.5,9,1997,380.0,4,3,weekday,1996-07-19,Returning Customer,High,3.0
1997-09-26,60,30,OTTIK,Camembert Pierrot,34.0,9,1997,1020.0,4,3,weekday,1996-07-19,Returning Customer,High,-0.4545454545454546
1997-09-29,10,20,GOURL,Ikura,31.0,9,1997,620.0,0,3,weekday,1997-01-23,Returning Customer,Low,9.0
1997-09-29,41,4,GOURL,Jack's New England Clam Chowder,9.65,9,1997,38.6,0,3,weekday,1997-01-23,Returning Customer,Low,-0.9666666666666667
1997-09-29,47,15,GOURL,Zaanse koeken,9.5,9,1997,142.5,0,3,weekday,1997-01-23,Returning Customer,Low,-0.625
1997-09-30,17,30,PICCO,Alice Mutton,39.0,9,1997,1170.0,1,3,weekday,1996-11-13,Returning Customer,High,0.0
1997-09-30,26,15,PICCO,Gumbär Gummibärchen,31.23,9,1997,468.45,1,3,weekday,1996-11-13,Returning Customer,Low,-0.5
1997-09-30,9,50,HUNGO,Mishi Kobe Niku,97.0,9,1997,4850.0,1,3,weekday,1996-09-05,Returning Customer,High,0.0
1997-09-30,29,10,HUNGO,Thüringer Rostbratwurst,123.79,9,1997,1237.9,1,3,weekday,1996-09-05,Returning Customer,Low,-0.7222222222222222
1997-09-30,36,6,HUNGO,Inlagd Sill,19.0,9,1997,114.0,1,3,weekday,1996-09-05,Returning Customer,Low,-0.8
1997-10-01,10,18,VAFFE,Ikura,31.0,10,1997,558.0,2,4,weekday,1996-11-28,Returning Customer,Low,0.0
1997-10-01,28,60,VAFFE,Rössle Sauerkraut,45.6,10,1997,2736.0,2,4,weekday,1996-11-28,Returning Customer,High,0.0
1997-10-01,34,14,VAFFE,Sasquatch Ale,14.0,10,1997,196.0,2,4,weekday,1996-11-28,Returning Customer,Low,0.0
1997-10-01,1,35,BERGS,Chai,18.0,10,1997,630.0,2,4,weekday,1996-08-12,Returning Customer,High,0.0
1997-10-02,56,20,HANAR,Gnocchi di nonna Alice,38.0,10,1997,760.0,3,4,weekday,1996-07-08,Returning Customer,Low,0.0
1997-10-02,77,30,HANAR,Original Frankfurter grüne Soße,13.0,10,1997,390.0,3,4,weekday,1996-07-08,Returning Customer,High,0.0
1997-10-03,1,30,QUICK,Chai,18.0,10,1997,540.0,4,4,weekday,1996-08-05,Returning Customer,High,-0.1428571428571429
1997-10-03,29,40,QUICK,Thüringer Rostbratwurst,123.79,10,1997,4951.6,4,4,weekday,1996-08-05,Returning Customer,High,0.0
1997-10-03,43,40,QUICK,Ipoh Coffee,46.0,10,1997,1840.0,4,4,weekday,1996-08-05,Returning Customer,High,0.0
1997-10-03,44,24,QUICK,Gula Malacca,19.45,10,1997,466.79999999999995,4,4,weekday,1996-08-05,Returning Customer,High,0.0
1997-10-03,62,48,QUICK,Tarte au sucre,49.3,10,1997,2366.3999999999996,4,4,weekday,1996-08-05,Returning Customer,High,0.0
1997-10-03,63,20,ALFKI,Vegie-spread,43.9,10,1997,878.0,4,4,weekday,1997-08-25,Returning Customer,Low,0.0
1997-10-06,9,6,WHITC,Mishi Kobe Niku,97.0,10,1997,582.0,0,4,weekday,1996-07-31,Returning Customer,Low,0.0
1997-10-06,54,60,WHITC,Tourtière,7.45,10,1997,447.0,0,4,weekday,1996-07-31,Returning Customer,High,0.0
1997-10-06,69,30,WHITC,Gudbrandsdalsost,36.0,10,1997,1080.0,0,4,weekday,1996-07-31,Returning Customer,High,0.0
1997-10-06,73,15,WHITC,Röd Kaviar,15.0,10,1997,225.0,0,4,weekday,1996-07-31,Returning Customer,Low,0.0
1997-10-06,7,90,QUICK,Uncle Bob's Organic Dried Pears,30.0,10,1997,2700.0,0,4,weekday,1996-08-05,Returning Customer,High,0.0
1997-10-06,59,25,QUICK,Raclette Courdavault,55.0,10,1997,1375.0,0,4,weekday,1996-08-05,Returning Customer,High,0.0
1997-10-06,70,50,QUICK,Outback Lager,15.0,10,1997,750.0,0,4,weekday,1996-08-05,Returning Customer,High,0.0
1997-10-07,8,10,WILMK,Northwoods Cranberry Sauce,40.0,10,1997,400.0,1,4,weekday,1997-07-30,Returning Customer,Low,0.0
1997-10-07,12,4,WILMK,Queso Manchego La Pastora,38.0,10,1997,152.0,1,4,weekday,1997-07-30,Returning Customer,Low,0.0
1997-10-07,24,20,WILMK,Guaraná Fantástica,4.5,10,1997,90.0,1,4,weekday,1997-07-30,Returning Customer,Low,0.0
1997-10-08,17,20,WHITC,Alice Mutton,39.0,10,1997,780.0,2,4,weekday,1996-07-31,Returning Customer,Low,0.0
1997-10-08,46,18,WHITC,Spegesild,12.0,10,1997,216.0,2,4,weekday,1996-07-31,Returning Customer,Low,0.0
1997-10-08,19,7,LINOD,Teatime Chocolate Biscuits,9.2,10,1997,64.39999999999999,2,4,weekday,1997-01-06,Returning Customer,Low,0.0
1997-10-08,35,9,LINOD,Steeleye Stout,18.0,10,1997,162.0,2,4,weekday,1997-01-06,Returning Customer,Low,0.0
1997-10-08,58,30,LINOD,Escargots de Bourgogne,13.25,10,1997,397.5,2,4,weekday,1997-01-06,Returning Customer,High,0.0
1997-10-08,70,30,LINOD,Outback Lager,15.0,10,1997,450.0,2,4,weekday,1997-01-06,Returning Customer,High,-0.4
1997-10-09,11,15,ERNSH,Queso Cabrales,21.0,10,1997,315.0,3,4,weekday,1996-07-17,Returning Customer,Low,0.0
1997-10-09,17,8,ERNSH,Alice Mutton,39.0,10,1997,312.0,3,4,weekday,1996-07-17,Returning Customer,Low,-0.6
1997-10-09,29,12,ERNSH,Thüringer Rostbratwurst,123.79,10,1997,1485.48,3,4,weekday,1996-07-17,Returning Customer,Low,-0.7
1997-10-09,65,65,ERNSH,Louisiana Fiery Hot Pepper Sauce,21.05,10,1997,1368.25,3,4,weekday,1996-07-17,Returning Customer,High,0.0
1997-10-09,70,8,ERNSH,Outback Lager,15.0,10,1997,120.0,3,4,weekday,1996-07-17,Returning Customer,Low,-0.7333333333333334
1997-10-09,47,12,MORGK,Zaanse koeken,9.5,10,1997,114.0,3,4,weekday,1996-08-09,Returning Customer,Low,0.0
1997-10-10,1,5,SAVEA,Chai,18.0,10,1997,90.0,4,4,weekday,1996-10-08,Returning Customer,Low,-0.8333333333333334
1997-10-10,34,12,SAVEA,Sasquatch Ale,14.0,10,1997,168.0,4,4,weekday,1996-10-08,Returning Customer,Low,-0.1428571428571429
1997-10-10,68,40,SAVEA,Scottish Longbreads,12.5,10,1997,500.0,4,4,weekday,1996-10-08,Returning Customer,High,0.0
1997-10-10,71,60,SAVEA,Flotemysost,21.5,10,1997,1290.0,4,4,weekday,1996-10-08,Returning Customer,High,0.0
1997-10-13,59,42,HUNGO,Raclette Courdavault,55.0,10,1997,2310.0,0,4,weekday,1996-09-05,Returning Customer,High,0.6799999999999999
1997-10-13,71,20,HUNGO,Flotemysost,21.5,10,1997,430.0,0,4,weekday,1996-09-05,Returning Customer,Low,-0.6666666666666667
1997-10-13,76,35,HUNGO,Lakkalikööri,18.0,10,1997,630.0,0,4,weekday,1996-09-05,Returning Customer,High,0.0
1997-10-13,3,6,ALFKI,Aniseed Syrup,10.0,10,1997,60.0,0,4,weekday,1997-08-25,Returning Customer,Low,0.0
1997-10-13,76,15,ALFKI,Lakkalikööri,18.0,10,1997,270.0,0,4,weekday,1997-08-25,Returning Customer,Low,-0.5714285714285714
1997-10-14,2,5,FOLKO,Chang,19.0,10,1997,95.0,1,4,weekday,1996-07-24,Returning Customer,Low,0.0
1997-10-14,59,35,FOLKO,Raclette Courdavault,55.0,10,1997,1925.0,1,4,weekday,1996-07-24,Returning Customer,High,-0.16666666666666663
1997-10-14,73,35,FOLKO,Röd Kaviar,15.0,10,1997,525.0,1,4,weekday,1996-07-24,Returning Customer,High,1.3333333333333335
1997-10-14,4,6,QUEEN,Chef Anton's Cajun Seasoning,22.0,10,1997,132.0,1,4,weekday,1996-12-04,Returning Customer,Low,0.0
1997-10-14,24,35,QUEEN,Guaraná Fantástica,4.5,10,1997,157.5,1,4,weekday,1996-12-04,Returning Customer,High,0.75
1997-10-14,48,24,QUEEN,Chocolade,12.75,10,1997,306.0,1,4,weekday,1996-12-04,Returning Customer,High,0.0
1997-10-15,31,20,HILAA,Gorgonzola Telino,12.5,10,1997,250.0,2,4,weekday,1996-07-16,Returning Customer,Low,0.0
1997-10-15,32,4,HILAA,Mascarpone Fabioli,32.0,10,1997,128.0,2,4,weekday,1996-07-16,Returning Customer,Low,0.0
1997-10-16,16,20,OLDWO,Pavlova,17.45,10,1997,349.0,3,4,weekday,1996-09-13,Returning Customer,Low,0.0
1997-10-16,43,24,OLDWO,Ipoh Coffee,46.0,10,1997,1104.0,3,4,weekday,1996-09-13,Returning Customer,High,-0.4
1997-10-16,59,8,OLDWO,Raclette Courdavault,55.0,10,1997,440.0,3,4,weekday,1996-09-13,Returning Customer,Low,-0.7714285714285715
1997-10-16,55,21,AROUT,Pâté chinois,24.0,10,1997,504.0,3,4,weekday,1996-11-15,Returning Customer,Low,0.0
1997-10-16,57,40,AROUT,Ravioli Angelo,19.5,10,1997,780.0,3,4,weekday,1996-11-15,Returning Customer,High,0.0
1997-10-16,70,28,AROUT,Outback Lager,15.0,10,1997,420.0,3,4,weekday,1996-11-15,Returning Customer,High,2.5
1997-10-17,5,4,THEBI,Chef Anton's Gumbo Mix,21.35,10,1997,85.4,4,4,weekday,1996-09-20,Returning Customer,Low,0.0
1997-10-17,36,5,THEBI,Inlagd Sill,19.0,10,1997,95.0,4,4,weekday,1996-09-20,Returning Customer,Low,0.0
1997-10-17,8,40,GOURL,Northwoods Cranberry Sauce,40.0,10,1997,1600.0,4,4,weekday,1997-01-23,Returning Customer,High,3.0
1997-10-17,51,28,GOURL,Manjimup Dried Apples,53.0,10,1997,1484.0,4,4,weekday,1997-01-23,Returning Customer,High,0.0
1997-10-17,60,10,GOURL,Camembert Pierrot,34.0,10,1997,340.0,4,4,weekday,1997-01-23,Returning Customer,Low,0.0
1997-10-20,19,5,FRANS,Teatime Chocolate Biscuits,9.2,10,1997,46.0,0,4,weekday,1997-01-22,Returning Customer,Low,-0.2857142857142856
1997-10-20,47,5,FRANS,Zaanse koeken,9.5,10,1997,47.5,0,4,weekday,1997-01-22,Returning Customer,Low,-0.5833333333333333
1997-10-21,19,12,SAVEA,Teatime Chocolate Biscuits,9.2,10,1997,110.39999999999999,1,4,weekday,1996-10-08,Returning Customer,Low,1.4
1997-10-21,41,42,SAVEA,Jack's New England Clam Chowder,9.65,10,1997,405.3,1,4,weekday,1996-10-08,Returning Customer,High,0.0
1997-10-21,53,120,SAVEA,Perth Pasties,32.8,10,1997,3935.9999999999995,1,4,weekday,1996-10-08,Returning Customer,High,0.0
1997-10-21,53,3,HUNGO,Perth Pasties,32.8,10,1997,98.39999999999999,1,4,weekday,1996-09-05,Returning Customer,Low,-0.975
1997-10-21,56,30,HUNGO,Gnocchi di nonna Alice,38.0,10,1997,1140.0,1,4,weekday,1996-09-05,Returning Customer,High,0.5
1997-10-22,10,18,SAVEA,Ikura,31.0,10,1997,558.0,2,4,weekday,1996-10-08,Returning Customer,Low,0.0
1997-10-22,26,30,SAVEA,Gumbär Gummibärchen,31.23,10,1997,936.9,2,4,weekday,1996-10-08,Returning Customer,High,0.0
1997-10-22,45,110,SAVEA,Rogede sild,9.5,10,1997,1045.0,2,4,weekday,1996-10-08,Returning Customer,High,0.0
1997-10-22,46,24,SAVEA,Spegesild,12.0,10,1997,288.0,2,4,weekday,1996-10-08,Returning Customer,High,0.33333333333333326
1997-10-22,2,30,SAVEA,Chang,19.0,10,1997,570.0,2,4,weekday,1996-10-08,Returning Customer,High,5.0
1997-10-22,17,27,SAVEA,Alice Mutton,39.0,10,1997,1053.0,2,4,weekday,1996-10-08,Returning Customer,High,2.375
1997-10-22,47,50,SAVEA,Zaanse koeken,9.5,10,1997,475.0,2,4,weekday,1996-10-08,Returning Customer,High,9.0
1997-10-22,56,18,SAVEA,Gnocchi di nonna Alice,38.0,10,1997,684.0,2,4,weekday,1996-10-08,Returning Customer,Low,-0.4
1997-10-22,58,12,SAVEA,Escargots de Bourgogne,13.25,10,1997,159.0,2,4,weekday,1996-10-08,Returning Customer,Low,-0.6
1997-10-23,10,21,BONAP,Ikura,31.0,10,1997,651.0,3,4,weekday,1996-10-16,Returning Customer,Low,0.16666666666666674
1997-10-23,71,30,BONAP,Flotemysost,21.5,10,1997,645.0,3,4,weekday,1996-10-16,Returning Customer,High,0.5
1997-10-24,21,5,RANCH,Sir Rodney's Scones,10.0,10,1997,50.0,4,4,weekday,1997-02-17,Returning Customer,Low,0.0
1997-10-24,51,7,RANCH,Manjimup Dried Apples,53.0,10,1997,371.0,4,4,weekday,1997-02-17,Returning Customer,Low,-0.75
1997-10-24,61,10,RANCH,Sirop d'érable,28.5,10,1997,285.0,4,4,weekday,1997-02-17,Returning Customer,Low,0.0
1997-10-24,21,32,FRANK,Sir Rodney's Scones,10.0,10,1997,320.0,4,4,weekday,1996-07-29,Returning Customer,High,5.4
1997-10-24,54,15,FRANK,Tourtière,7.45,10,1997,111.75,4,4,weekday,1996-07-29,Returning Customer,Low,-0.75
1997-10-24,69,25,FRANK,Gudbrandsdalsost,36.0,10,1997,900.0,4,4,weekday,1996-07-29,Returning Customer,High,-0.16666666666666663
1997-10-27,12,36,KOENE,Queso Manchego La Pastora,38.0,10,1997,1368.0,0,4,weekday,1996-10-07,Returning Customer,High,8.0
1997-10-27,16,20,KOENE,Pavlova,17.45,10,1997,349.0,0,4,weekday,1996-10-07,Returning Customer,Low,0.0
1997-10-27,36,40,KOENE,Inlagd Sill,19.0,10,1997,760.0,0,4,weekday,1996-10-07,Returning Customer,High,7.0
1997-10-27,62,20,KOENE,Tarte au sucre,49.3,10,1997,986.0,0,4,weekday,1996-10-07,Returning Customer,Low,-0.5833333333333333
1997-10-27,18,12,LETSS,Carnarvon Tigers,62.5,10,1997,750.0,0,4,weekday,1997-06-25,Returning Customer,Low,0.0
1997-10-27,30,3,LETSS,Nord-Ost Matjeshering,25.89,10,1997,77.67,0,4,weekday,1997-06-25,Returning Customer,Low,0.0
1997-10-27,54,40,LETSS,Tourtière,7.45,10,1997,298.0,0,4,weekday,1997-06-25,Returning Customer,High,1.6666666666666665
1997-10-28,35,21,QUEDE,Steeleye Stout,18.0,10,1997,378.0,1,4,weekday,1996-07-19,Returning Customer,Low,1.3333333333333335
1997-10-28,71,8,QUEDE,Flotemysost,21.5,10,1997,172.0,1,4,weekday,1996-07-19,Returning Customer,Low,-0.7333333333333334
1997-10-29,44,50,QUICK,Gula Malacca,19.45,10,1997,972.5,2,4,weekday,1996-08-05,Returning Customer,High,1.0833333333333335
1997-10-29,2,3,SAVEA,Chang,19.0,10,1997,57.0,2,4,weekday,1996-10-08,Returning Customer,Low,-0.9
1997-10-29,31,50,SAVEA,Gorgonzola Telino,12.5,10,1997,625.0,2,4,weekday,1996-10-08,Returning Customer,High,1.5
1997-10-29,68,45,SAVEA,Scottish Longbreads,12.5,10,1997,562.5,2,4,weekday,1996-10-08,Returning Customer,High,0.125
1997-10-29,75,42,SAVEA,Rhönbräu Klosterbier,7.75,10,1997,325.5,2,4,weekday,1996-10-08,Returning Customer,High,0.0
1997-10-30,26,15,WHITC,Gumbär Gummibärchen,31.23,10,1997,468.45,3,4,weekday,1996-07-31,Returning Customer,Low,-0.5
1997-10-30,10,16,MEREP,Ikura,31.0,10,1997,496.0,3,4,weekday,1996-10-17,Returning Customer,Low,-0.23809523809523814
1997-10-30,61,5,MEREP,Sirop d'érable,28.5,10,1997,142.5,3,4,weekday,1996-10-17,Returning Customer,Low,-0.5
1997-10-31,41,12,FAMIA,Jack's New England Clam Chowder,9.65,10,1997,115.80000000000001,4,4,weekday,1996-11-06,Returning Customer,Low,-0.7142857142857142
1997-10-31,52,4,FAMIA,Filo Mix,7.0,10,1997,28.0,4,4,weekday,1996-11-06,Returning Customer,Low,0.0
1997-10-31,55,6,FAMIA,Pâté chinois,24.0,10,1997,144.0,4,4,weekday,1996-11-06,Returning Customer,Low,-0.7142857142857143
1997-11-03,4,25,EASTC,Chef Anton's Cajun Seasoning,22.0,11,1997,550.0,0,4,weekday,1996-11-26,Returning Customer,High,0.0
